address,mod_address,long,lat
Bayview DR Manitoba,"Bayview Dr, Winnipeg, MB R2C, Canada",-96.98580969999999,49.9047995
Bayview PL Manitoba,"Bayview Pl, Winnipeg, MB R2C, Canada",-96.986154,49.90644229999999
Baywater PL Manitoba,"Baywater Pl, Winnipeg, MB R2J, Canada",-97.065508,49.844527
Baywood PL Manitoba,"Baywood Pl, Winnipeg, MB R2M, Canada",-97.089218,49.828572
Beach AVE Manitoba,"Beach Ave, Winnipeg, MB R2L, Canada",-97.08176619999999,49.9034934
Beachham CR Manitoba,"Beachham Crescent, Winnipeg, MB R3Y, Canada",-97.1855375,49.808644
Beachside Bay Manitoba,"Beachside Bay, Winnipeg, MB R3W, Canada",-97.02750130000001,49.906949
Beacon Hill PL Manitoba,"Beacon Hill Pl, Winnipeg, MB R3Y, Canada",-97.21032699999999,49.804876
Beacon ST Manitoba,"Beacon St, Winnipeg, MB R3E, Canada",-97.16061599999999,49.910523
Beaconsfield ST Manitoba,"Beaconsfield St, Winnipeg, MB R2W, Canada",-97.128585,49.910746
Beatrice ST Manitoba,"Beatrice St, Winnipeg, MB R2L, Canada",-97.12007,49.915705
Beauchemin AVE Manitoba,"Beauchemin Ave, Winnipeg, MB R3R, Canada",-97.2556068,49.8533696
Beaudry Bay Manitoba,"Beaudry Bay, Winnipeg, MB R3X, Canada",-97.07988619999999,49.8363117
Beaufort CR Manitoba,"Beaufort Crescent, Winnipeg, MB R3T, Canada",-97.1714762,49.7855321
Beaulynn CV Manitoba,"Beaulynn Cove, Winnipeg, MB R3T, Canada",-97.1613959,49.781745
Beaumont Bay Manitoba,"Beaumont Bay, Winnipeg, MB R3T, Canada",-97.15629369999999,49.8391756
Beaumont ST Manitoba,"Beaumont St, Winnipeg, MB R3T, Canada",-97.1605529,49.843888
Beaupr? Bay Manitoba,"Beaupre Bay, Winnipeg, MB R3X, Canada",-97.07243559999999,49.83768540000001
Beauty AVE Manitoba,"Beauty Ave, Winnipeg, MB, Canada",-97.15824099999999,49.948148
Beaverbend CR Manitoba,"Beaverbend Crescent, Winnipeg, MB R3J, Canada",-97.25327399999999,49.881878
Beaverbrook ST Manitoba,"Beaverbrook St, Winnipeg, MB R3N, Canada",-97.20018929999999,49.8618844
Beaverhill BLVD Manitoba,"Beaverhill Blvd, Winnipeg, MB R2J, Canada",-97.071878,49.844614
Becker ST Manitoba,"Becker St, Winnipeg, MB, Canada",-97.2002344,49.9169044
Beckinsale Bay Manitoba,"Beckinsale Bay, Winnipeg, MB R2N, Canada",-97.10595819999999,49.8218622
Beckwith Lane Manitoba,"Beckwith Ln, Winnipeg, MB R2N, Canada",-97.0839157,49.80957309999999
Becontree Bay Manitoba,"Becontree Bay, Winnipeg, MB R2N, Canada",-97.11023929999999,49.7998238
B?dard CR Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Bedford AVE Manitoba,"Bedford Ave, Winnipeg, MB R2C, Canada",-96.9913941,49.8819223
Bedson ST Manitoba,"Bedson St, Winnipeg, MB R3K, Canada",-97.3079704,49.8752329
Beecher AVE Manitoba,"Beecher Ave, Winnipeg, MB R2V, Canada",-97.13214099999999,49.9546869
Beechtree CR Manitoba,"Beechtree Crescent, Winnipeg, MB R2M, Canada",-97.10213519999999,49.8393609
Beechwood PL Manitoba,"Beechwood Place, Winnipeg, MB R2H, Canada",-97.1340352,49.8743955
Beeston DR Manitoba,"Beeston Dr, Winnipeg, MB R2V, Canada",-97.1097054,49.94859049999999
Beghin AVE Manitoba,"Beghin Ave, Winnipeg, MB R2J, Canada",-97.04470230000001,49.8818653
Behnke RD Manitoba,"Behnke Rd, Winnipeg, MB R2M, Canada",-97.09781910000001,49.8398396
Beiko AVE Manitoba,"Beiko Ave, Winnipeg, MB R3R, Canada",-97.2587299,49.8483259
Belair RD Manitoba,"Belair Rd, Alexander, MB R0E 0E0, Canada",-96.5828384,50.60668940000001
Belcourt Bay Manitoba,"Belcourt Bay, Winnipeg, MB R3K, Canada",-97.3022173,49.8738778
Beliveau RD Manitoba,"Beliveau Rd, Winnipeg, MB R2M, Canada",-97.10404229999999,49.8377208
Beliveau RD East Manitoba,"Beliveau Rd E, Winnipeg, MB R2M, Canada",-97.0901426,49.8424454
Bell AVE Manitoba,"Bell Ave, Winnipeg, MB R3L, Canada",-97.1360964,49.8817211
Bellavista CR Manitoba,"Bellavista Crescent, Winnipeg, MB R2Y, Canada",-97.2986112,49.8943977
Bellbrook PL Manitoba,"Bellbrook Pl, Winnipeg, MB R2R, Canada",-97.2188745,49.9413766
Bellemer DR Manitoba,"Bellemer Dr, Winnipeg, MB R3V, Canada",-97.16316909999999,49.7686836
Bellington PL Manitoba,"Bellington Pl, Winnipeg, MB R2J, Canada",-97.08825709999999,49.8481907
Belmont AVE Manitoba,"Belmont Ave, Winnipeg, MB R2V, Canada",-97.12287800000001,49.938571
Belton ST Manitoba,"Belton St, Winnipeg, MB R2R, Canada",-97.20560359999999,49.9508448
Belvidere ST Manitoba,"Belvidere St, Winnipeg, MB R3J, Canada",-97.23282259999999,49.88177719999999
Benbow RD Manitoba,"Benbow Rd, Winnipeg, MB R2R, Canada",-97.2148283,49.9386581
Bender Bay Manitoba,"Bender Bay, Winnipeg, MB R2P, Canada",-97.161579,49.9423869
Benn AVE Manitoba,"Benn Ave, Winnipeg, MB R2V, Canada",-97.0863305,49.96335699999999
Bentall ST Manitoba,"Bentall St, Winnipeg, MB R2X, Canada",-97.177137,49.934697
Bentley ST Manitoba,"Bentley St, Winnipeg, MB R2R, Canada",-97.20977909999999,49.9338298
Bentwood Bay Manitoba,"Bentwood Bay, Winnipeg, MB R2J, Canada",-97.0868005,49.8636156
Berard Way Manitoba,"Berard Way, Winnipeg, MB R3V, Canada",-97.1620368,49.7724797
Berens ST Manitoba,"Berens St, Winnipeg, MB R2C, Canada",-97.00904829999999,49.9069896
Beresford AVE Manitoba,"Beresford Ave, Winnipeg, MB R3L, Canada",-97.1387886,49.8589747
Bergman CR Manitoba,"Bergman Crescent, Winnipeg, MB R3R, Canada",-97.31429999999999,49.84791999999999
Bering AVE Manitoba,"Bering Ave, Winnipeg, MB R3K, Canada",-97.2968664,49.86908589999999
Berkley ST Manitoba,"Berkley St, Winnipeg, MB R3R, Canada",-97.303483,49.856777
Berkshire Bay Manitoba,"Berkshire Bay, Winnipeg, MB R2J, Canada",-97.090284,49.871788
Bernadette AVE Manitoba,"Bernadette Ave, Winnipeg, MB R2M 4Z2, Canada",-97.10446900000001,49.8309248
Bernadine CR Manitoba,"Bernadine Crescent, Winnipeg, MB R2Y, Canada",-97.3203042,49.8852281
Bernard Bay Manitoba,"Bernard Bay, Winnipeg, MB R2C, Canada",-97.0494038,49.89137729999999
Bernfield Bay Manitoba,"Bernfield Bay, Winnipeg, MB R3T, Canada",-97.1726743,49.78232029999999
Bernier Bay Manitoba,"Bernier Bay, Winnipeg, MB R2J, Canada",-97.07068799999999,49.868492
Berry ST Manitoba,"Berry St, Winnipeg, MB, Canada",-97.21016259999999,49.8920821
Berrydale AVE Manitoba,"Berrydale Ave, Winnipeg, MB R2M, Canada",-97.1023136,49.8453324
Bertha ST Manitoba,"Bertha St, Winnipeg, MB R3B, Canada",-97.1344426,49.89851160000001
Bertrand ST Manitoba,"Bertrand St, Winnipeg, MB R2H, Canada",-97.11477149999999,49.884401
B?rub? PL Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Berwick PL Manitoba,"Berwick Pl, Winnipeg, MB R3L, Canada",-97.14290609999999,49.8610834
Berwyn Bay Manitoba,"Berwyn Bay, Winnipeg, MB R2C 2W2, Canada",-97.0185218,49.9042858
Besant ST Manitoba,"Besant St, Winnipeg, MB R2K, Canada",-97.0771359,49.9108615
Bessboro ST Manitoba,"Bessboro St N, Winnipeg, MB R3Y, Canada",-97.2051271,49.8166642
Bessboro ST North Manitoba,"Bessboro St N, Winnipeg, MB R3Y, Canada",-97.2051271,49.8166642
Best ST Manitoba,"Best St, Winnipeg, MB R3K, Canada",-97.3060876,49.8812502
Bethray Bay Manitoba,"Bethray Bay, Winnipeg, MB R2M, Canada",-97.12339809999999,49.822698
Bethune Way Manitoba,"Bethune Way, Winnipeg, MB R2M, Canada",-97.1213494,49.8317409
Betournay ST Manitoba,"Betournay St, Winnipeg, MB R2J, Canada",-97.07106600000002,49.865205
Betsworth AVE Manitoba,"Betsworth Ave, Winnipeg, MB R3R, Canada",-97.30671799999999,49.8553224
Beverley ST Manitoba,"Beverley St, Winnipeg, MB, Canada",-97.1651985,49.89478279999999
Bibeau Bay Manitoba,"Bibeau Bay, Winnipeg, MB R2J, Canada",-97.06622759999999,49.8635898
Bibeaudel PL Manitoba,"Bibeaudel Pl, Winnipeg, MB R3V 1T6, Canada",-97.1734101,49.7673616
Bickerton ST Manitoba,"Bickerton St, Winnipeg, MB R2J, Canada",-97.1044409,49.89985480000001
Bienvenue ST Manitoba,"Bienvenue St, Winnipeg, MB, Canada",-97.03121139999999,49.8978434
Billingham PL Manitoba,"Billingham Pl, Winnipeg, MB R3P, Canada",-97.227932,49.8532606
Bingham DR Manitoba,"Bingham Dr, Winnipeg, MB R3R, Canada",-97.31177509999999,49.8503506
Binscarth ST Manitoba,"Binscarth St, Winnipeg, MB R2C, Canada",-96.9669266,49.9016388
Birch Bay Manitoba,"Birch Bay, MB R0C 1L0, Canada",-98.540373,51.47831499999999
Birch Grove Manitoba,"Birch Grove, Winnipeg, MB R2C, Canada",-97.0296497,49.8905241
Birchbark Bay Manitoba,"Birchbark Bay, Winnipeg, MB R2V, Canada",-97.130613,49.9567539
Birchdale AVE Manitoba,"Birchdale Ave, Winnipeg, MB R2H, Canada",-97.13008149999999,49.8754904
Birchlynn Bay Manitoba,"Birchlynn Bay, Winnipeg, MB R2R, Canada",-97.2223743,49.9417736
Birchtree PL Manitoba,"Birchtree Pl, Winnipeg, MB R2V, Canada",-97.13091299999999,49.95636950000001
Birkenhead AVE Manitoba,"Birkenhead Ave, Winnipeg, MB R3P, Canada",-97.21399389999999,49.8626456
Birmingham PL Manitoba,"Birmingham Pl, Winnipeg, MB R3P, Canada",-97.20290580000001,49.83197029999999
Biscayne Bay Manitoba,"Biscayne Bay, Winnipeg, MB R3T, Canada",-97.160293,49.838512
Bishop Grandin BLVD Manitoba,"Bishop Grandin Blvd, Winnipeg, MB, Canada",-97.12359099999999,49.82752
Bishops Lane Manitoba,"Bishops Ln, Winnipeg, MB R3R, Canada",-97.271874,49.868151
Bismarck ST Manitoba,"Bismarck St, Springfield, MB R0E, Canada",-97.01917859999999,49.928329
Bison DR Manitoba,"Bison Dr, Winnipeg, MB R3T, Canada",-97.1655392,49.8018528
Bissett CR Manitoba,"Bissett Crescent, Winnipeg, MB R2Y, Canada",-97.30185469999999,49.8961746
Bittersweet Bay Manitoba,"Bittersweet Bay, Winnipeg, MB R2J, Canada",-97.08232,49.863136
Black Pearl CV Manitoba,"Black Pearl Cove, Winnipeg, MB R3X, Canada",-97.0630362,49.8346996
Blackberry Bay Manitoba,"Blackberry Bay, Winnipeg, MB R2J, Canada",-97.084988,49.8654439
Blackbird PL Manitoba,"Blackbird Pl, Winnipeg, MB R3T, Canada",-97.16144440000001,49.7921805
Blackburn Lane Manitoba,"Blackburn Ln, Winnipeg, MB R3P, Canada",-97.2289019,49.8527305
Blackmore AVE Manitoba,"Blackmore Ave, Winnipeg, MB R2M, Canada",-97.13975630000002,49.8203488
Blackthorne Bay Manitoba,"Blackthorne Bay, Winnipeg, MB R2V, Canada",-97.1336329,49.95764029999999
Blackwater Bay Manitoba,"Blackwater Bay, Winnipeg, MB R2N, Canada",-97.10620259999999,49.810234
Blackwood Bay Manitoba,"Blackwood Bay, Winnipeg, MB R3T, Canada",-97.16018140000001,49.7900733
Blaine ST Manitoba,"Blaine St, Winnipeg, MB R3E, Canada",-97.1786582,49.9158993
Blair ST Manitoba,"Blair St, Winnipeg, MB R2J, Canada",-97.0746479,49.8842986
Blairmore Gardens Manitoba,"Blairmore Gardens, Winnipeg, MB R2C, Canada",-96.96229149999999,49.9026439
Blake ST Manitoba,"Blake St, Winnipeg, MB R3E, Canada",-97.18795800000001,49.92056700000001
Blanchard AVE Manitoba,"Blanchard Ave, Winnipeg, MB R3C, Canada",-97.156287,49.87667700000001
Blanche AVE Manitoba,"Blanche Ave, Winnipeg, MB R3N, Canada",-97.2091324,49.8623751
Blantyre AVE Manitoba,"Blantyre Ave, Winnipeg, MB R2K, Canada",-97.078609,49.920249
Bleau AVE Manitoba,"Bleau Ave, Winnipeg, MB R2J, Canada",-97.0752328,49.8714205
Blechner DR Manitoba,"Blechner Dr, Winnipeg, MB R2P, Canada",-97.16658,49.953049
Blenheim AVE Manitoba,"Blenheim Ave, Winnipeg, MB R2M, Canada",-97.1050599,49.8657992
Blossom Bay Manitoba,"Blossom Bay, Winnipeg, MB R3R, Canada",-97.27037770000001,49.84943209999999
Blostein Bay Manitoba,"Blostein Bay, Winnipeg, MB R2C, Canada",-97.02277889999999,49.9130095
Blue Heron CR Manitoba,"Blue Heron Crescent, Winnipeg, MB R2C, Canada",-96.98621299999999,49.896699
Blue Horizon CV Manitoba,"Blue Horizon Cove, Winnipeg, MB R3W, Canada",-97.0430519,49.9237246
Blue Lake Bay Manitoba,"Blue Lake Bay, Winnipeg, MB R3T, Canada",-97.15965,49.81186
Blue Mountain RD Manitoba,"Blue Mountain Rd, Winnipeg, MB R2J, Canada",-97.041051,49.85290699999999
Blue Spruce CR Manitoba,"Blue Spruce Crescent, Winnipeg, MB R2M, Canada",-97.127495,49.8229871
Bluebell AVE Manitoba,"Bluebell Ave, Winnipeg, MB R2V, Canada",-97.14776839999999,49.941072
Blueberry Bay Manitoba,"Blueberry Bay, Winnipeg, MB R2J, Canada",-97.087828,49.86556299999999
Blueridge Bay Manitoba,"Blueridge Bay, Winnipeg, MB R2C, Canada",-97.0185224,49.90237459999999
Bluestem CV Manitoba,"Bluestem Cove, Winnipeg, MB R2J, Canada",-97.040121,49.852291
Bluewater CR Manitoba,"Bluewater Crescent, Winnipeg, MB R2J, Canada",-97.08358500000001,49.845274
Blundell Bay Manitoba,"Blundell Bay, Winnipeg, MB R2V, Canada",-97.1380197,49.9591641
Bodie Bay Manitoba,"Bodie Bay, Winnipeg, MB R2G, Canada",-97.0501037,49.9399887
Boisselle Bay Manitoba,"Boisselle Bay, Winnipeg, MB R3X, Canada",-97.0668104,49.8332057
Bole ST Manitoba,"Bole St, Winnipeg, MB R3L, Canada",-97.14392219999999,49.8793905
Bonavista PL Manitoba,"Bonavista Pl, Winnipeg, MB R2J, Canada",-97.068545,49.853368
Bond ST Manitoba,"Bond St, Winnipeg, MB R2C, Canada",-97.00555829999999,49.90054869999999
Bondar Bay Manitoba,"Bondar Bay, Winnipeg, MB R2P, Canada",-97.182988,49.9527578
Bonin Bay Manitoba,"Bonin Bay, Winnipeg, MB R3V, Canada",-97.16646899999999,49.7701353
Bonita AVE Manitoba,"Bonita Ave, Winnipeg, MB R2M, Canada",-97.0986653,49.84939079999999
Bonner AVE Manitoba,"Bonner Ave, Winnipeg, MB R2G, Canada",-97.0538734,49.9496523
Bonnycastle Court Manitoba,"Bonnycastle Ct, Winnipeg, MB R3P, Canada",-97.1901591,49.8404219
Bonnydoon PL Manitoba,"Bonnydoon Pl, Winnipeg, MB R2K, Canada",-97.0670736,49.921528
Booth DR Manitoba,"Booth Dr, Winnipeg, MB, Canada",-97.27423669999999,49.8808985
Borden AVE Manitoba,"Borden Ave, Winnipeg, MB R2C, Canada",-97.0015213,49.8845751
Border ST Manitoba,"Border St, Winnipeg, MB R3H, Canada",-97.2018105,49.9100929
Borebank ST Manitoba,"Borebank St, Winnipeg, MB, Canada",-97.1926611,49.86213069999999
Boreham BLVD Manitoba,"Boreham Blvd, Winnipeg, MB R3P, Canada",-97.2249224,49.8638634
Borrowman PL Manitoba,"Borrowman Pl, Winnipeg, MB R3G, Canada",-97.1623298,49.8861985
Boston AVE Manitoba,"Boston Ave, Winnipeg, MB R3T, Canada",-97.1521612,49.8352207
Boulder Bay Manitoba,"Boulder Bay, MB R0E 0B0, Canada",-96.5761928,50.46991320000001
Boulton Bay Manitoba,"Boulton Bay, Winnipeg, MB R3N, Canada",-97.2054448,49.8545502
Boundary Bay Manitoba,"Boundary Bay, Winnipeg, MB R2P 2R4, Canada",-97.1904157,49.9635245
Bounty Bay Manitoba,"Bounty Bay, Winnipeg, MB R3X, Canada",-97.06061989999999,49.8338891
Bourgeault ST Manitoba,"Rue Bourgeault, Winnipeg, MB R2H, Canada",-97.10901989999999,49.8906845
Bourkevale DR Manitoba,"Bourkevale Dr, Winnipeg, MB R3J, Canada",-97.2128966,49.8782891
Bourkewood PL Manitoba,"Bourkewood Pl, Winnipeg, MB R3J, Canada",-97.25039799999999,49.886093
Bournais DR Manitoba,"Bournais Dr, Winnipeg, MB, Canada",-97.0422992,49.8896721
Bower BLVD Manitoba,"Bower Blvd, Winnipeg, MB R3P, Canada",-97.22812499999999,49.861588
Bowhill Lane Manitoba,"Bowhill Ln, Winnipeg, MB R3R, Canada",-97.2897022,49.85500159999999
Bowman AVE Manitoba,"Bowman Ave, Winnipeg, MB R2K, Canada",-97.10476349999999,49.91585
Boxwood CV Manitoba,"Boxwood Cove, Winnipeg, MB R2M, Canada",-97.1045481,49.8389033
Boyd AVE Manitoba,"Boyd Ave, Winnipeg, MB, Canada",-97.1521659,49.924926
Boyer AVE Manitoba,"Boyer Ave, Winnipeg, MB R3R, Canada",-97.2527593,49.8613201
Boyle ST Manitoba,"Boyle St, Winnipeg, MB R3B, Canada",-97.1157798,49.90189849999999
Brabant ST Manitoba,"Brabant Cove, Winnipeg, MB R2N 4R2, Canada",-97.09787469999999,49.8013857
Bradford ST Manitoba,"Bradford St, Winnipeg, MB R3H, Canada",-97.2045923,49.9014302
Bradley ST Manitoba,"Bradley St, Winnipeg, MB R2C, Canada",-97.0354581,49.8973303
Brady RD Manitoba,"Brady Rd, Manitoba, Canada",-97.21383910000002,49.7545205
Braemar AVE Manitoba,"Braemar Ave, Winnipeg, MB, Canada",-97.1128475,49.8752072
Braeside PL Manitoba,"Braeside Pl, Winnipeg, MB R3T, Canada",-97.1726006,49.77445230000001
Braewood PL Manitoba,"Braewood Pl, Winnipeg, MB R3R, Canada",-97.3163321,49.84790839999999
Brahms Bay Manitoba,"Brahms Bay, Winnipeg, MB R2G, Canada",-97.05701239999999,49.9501685
Braid PL Manitoba,"Braid Pl, Winnipeg, MB R3K, Canada",-97.284312,49.8722305
Braintree CR Manitoba,"Braintree Crescent, Winnipeg, MB R3J, Canada",-97.25780999999999,49.88640299999999
Braintree RD Manitoba,"Braintree Rd, Winnipeg, MB R3J, Canada",-97.2598189,49.88647
Bramble DR Manitoba,"Bramble Dr, Winnipeg, MB R3R, Canada",-97.26286100000002,49.860931
Brambleberry PL Manitoba,"Brambleberry Pl, Winnipeg, MB R2V, Canada",-97.1346344,49.9546466
Brambleforde CR Manitoba,"Brambleforde Crescent, Winnipeg, MB R2N, Canada",-97.121639,49.803673
Bramton ST Manitoba,"Bramton St, Winnipeg, MB, Canada",-97.087751,49.828246
Bramwell AVE Manitoba,"Bramwell Ave, Winnipeg, MB R2C 3J5, Canada",-96.9815166,49.9070426
Brandon AVE Manitoba,"Brandon Ave, Winnipeg, MB R3L, Canada",-97.1383386,49.867261
Branson CR Manitoba,"Branson Crescent, Winnipeg, MB R3T, Canada",-97.1726683,49.7855616
Braswell Bay Manitoba,"Braswell Bay, Winnipeg, MB R3X, Canada",-97.0748823,49.8337108
Brazier ST Manitoba,"Brazier St, Winnipeg, MB, Canada",-97.1018689,49.923172
Brazil ST Manitoba,"Brazil St, Winnipeg, MB R2R, Canada",-97.1976309,49.9326558
Breakwater CV Manitoba,"Breakwater Cove, Winnipeg, MB R3X, Canada",-97.06773100000001,49.8377089
Brebeuf RD Manitoba,"Brebeuf Rd, Winnipeg, MB R2J, Canada",-97.0698372,49.8620589
Breckenridge Close Manitoba,"Breckenridge Close, Winnipeg, MB R3Y, Canada",-97.2113163,49.8160197
Bredin DR Manitoba,"Bredin Dr, Winnipeg, MB R2K, Canada",-97.113786,49.919705
Brelade ST Manitoba,"Brelade St, Winnipeg, MB R2C, Canada",-96.98015430000001,49.8939562
Breland Bay Manitoba,"Breland Bay, Winnipeg, MB R3X, Canada",-97.081234,49.8351581
Brendalee Bay Manitoba,"Brendalee Bay, Winnipeg, MB R3K, Canada",-97.3219443,49.87779459999999
Brenner By Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Brentcliffe DR Manitoba,"Brentcliffe Dr, Winnipeg, MB R3P, Canada",-97.1941144,49.83802920000001
Brentford RD Manitoba,"Brentford Rd, Winnipeg, MB, Canada",-97.09913960000002,49.8289152
Brentlawn BLVD Manitoba,"Brentlawn Blvd, Winnipeg, MB R3T, Canada",-97.1654094,49.782184
Brentwood AVE Manitoba,"Brentwood Ave, Winnipeg, MB R2N, Canada",-97.12649809999999,49.7843133
Brereton RD Manitoba,"Brereton Rd, Winnipeg, MB R2J, Canada",-97.074241,49.85257499999999
Bret Bay Manitoba,"Bret Bay, Winnipeg, MB R2G, Canada",-97.06314239999999,49.9379395
Breton Bay Manitoba,"Breton Bay, Winnipeg, MB R3X, Canada",-97.0690779,49.8240169
Brewer CR Manitoba,"Brewer Crescent, Winnipeg, MB R2K, Canada",-97.0654289,49.9103232
Brewster Bay Manitoba,"Brewster Bay, MB R0C 0C0, Canada",-96.98699099999999,50.772773
Brewster ST Manitoba,"Brewster St, Winnipeg, MB R2C, Canada",-97.0209373,49.8979915
Brian Monkman Bay Manitoba,"Brian Monkman Bay, Winnipeg, MB R3X, Canada",-97.0593864,49.8274687
Brian ST Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Briar Del PL Manitoba,"Briar Del Pl, Winnipeg, MB R2N, Canada",-97.11018469999999,49.8157872
Briarcliff Bay Manitoba,"Briarcliff Bay, Winnipeg, MB R3T, Canada",-97.14541320000001,49.7924598
Briarwood RD Manitoba,"Briarwood Rd, Winnipeg, MB R2J, Canada",-97.085168,49.861798
Bridgecrest DR Manitoba,"Bridgecrest Dr, Winnipeg, MB R2C, Canada",-96.97527679999999,49.9030999
Bridgeland DR North Manitoba,"Bridgeland Dr N, Winnipeg, MB R3Y, Canada",-97.18392999999999,49.8083095
Bridgeland DR South Manitoba,"Bridgeland Dr S, Winnipeg, MB R3Y, Canada",-97.1789972,49.8034987
Bridgeport PL Manitoba,"Bridgeport Pl, Winnipeg, MB R3T, Canada",-97.1415198,49.787812
Bridgetown DR Manitoba,"Bridgetown Dr, Winnipeg, MB R3X, Canada",-97.0736161,49.8201178
Bridgewater CR Manitoba,"Bridgewater Crescent, Winnipeg, MB R2G 0V6, Canada",-97.070773,49.9408251
Bridgeway CR Manitoba,"Bridgeway Crescent, Winnipeg, MB R3X, Canada",-97.07968869999999,49.8346822
Bridlewood RD Manitoba,"Bridlewood Rd, Winnipeg, MB R3Y, Canada",-97.18482949999999,49.8063973
Brigantine Bay Manitoba,"Brigantine Bay, Winnipeg, MB R3P, Canada",-97.183081,49.8320918
Bright Oaks Bay Manitoba,"Bright Oaks Bay, Winnipeg, MB R2M, Canada",-97.12214499999999,49.8248372
Brighton Court Manitoba,"Brighton Ct, Winnipeg, MB R2C, Canada",-96.9879299,49.90171609999999
Brisbane AVE Manitoba,"Brisbane Ave, Winnipeg, MB R3T, Canada",-97.15754040000002,49.8333567
Bristol AVE Manitoba,"Bristol Ave, Winnipeg, MB R2H, Canada",-97.1086479,49.8761248
Britannica RD Manitoba,"Britannica Rd, Winnipeg, MB R2N, Canada",-97.1096352,49.8150436
Brittany DR Manitoba,"Brittany Dr, Winnipeg, MB R3R, Canada",-97.2599216,49.8463865
Brixford CR Manitoba,"Brixford Crescent, Winnipeg, MB R2N, Canada",-97.0899869,49.827413
Brixton Bay Manitoba,"Brixton Bay, Winnipeg, MB R2N, Canada",-97.1032051,49.8082086
Broad Bay Manitoba,"Broad Bay, Winnipeg, MB R2G, Canada",-97.0723751,49.93743079999999
Broadview PL Manitoba,"Broadview Pl, Winnipeg, MB R2V, Canada",-97.08646259999999,49.9567871
Broadway Manitoba,"Broadway, Winnipeg, MB, Canada",-97.14921609999999,49.8856803
Brock ST Manitoba,"Brock St, Winnipeg, MB R3N, Canada",-97.18858250000001,49.86355080000001
Brockington AVE Manitoba,"Brockington Ave, Winnipeg, MB R3Y, Canada",-97.1761088,49.808582
Brockville ST Manitoba,"Brockville St, Winnipeg, MB R3P 1L3, Canada",-97.19042189999999,49.8446057
Brodick Court Manitoba,"Brodick Ct, Winnipeg, MB R3Y, Canada",-97.203836,49.81324799999999
Bromley PL Manitoba,"Bromley Pl, Winnipeg, MB R3T, Canada",-97.15076649999999,49.7834842
Bronstone BLVD Manitoba,"Bronstone Blvd, Winnipeg, MB R2M, Canada",-97.1158267,49.8472202
Bronx AVE Manitoba,"Bronx Ave, Winnipeg, MB R2K, Canada",-97.09135409999999,49.9224334
Bronx PL Manitoba,"Bronx Pl, Winnipeg, MB R2K, Canada",-97.10728689999999,49.9278925
Brookhaven Bay Manitoba,"Brookhaven Bay, Winnipeg, MB R2J, Canada",-97.07940599999999,49.850791
Brooklyn ST Manitoba,"Brooklyn St, Winnipeg, MB R3J, Canada",-97.2096955,49.8852602
Brooks CV Manitoba,"Brooks Cove, Winnipeg, MB R2V, Canada",-97.1354135,49.9568932
Brookshire ST Manitoba,"Brookshire St, Winnipeg, MB R2C 4N8, Canada",-97.0199673,49.9144792
Brookside BLVD Manitoba,"Brookside Blvd, Manitoba, Canada",-97.2294668,49.9663319
Brophy AVE Manitoba,"Brophy Ave, Winnipeg, MB R2R, Canada",-97.19876099999999,49.940906
Brotman Bay Manitoba,"Brotman Bay, Winnipeg, MB R2N, Canada",-97.098462,49.80895599999999
